quality,unique_words,length_ratio,sim_0,negation_0,neg_parity_0,unusuals_0,unusual_ratio_0,max_sim,min_sim
1,1.100000,0.142857,0.9800195505167354,0,0,1,0.8,0.9800195505167354,0.9800195505167354
0,0.733333,0.388889,0.9127004414179904,0,0,0,1.0,0.9127004414179904,0.9127004414179904
0,1.000000,0.095238,0.9467020139177383,0,0,15,0.0,0.9467020139177383,0.9467020139177383
1,0.928571,0.071429,0.8051995034130257,0,0,4,0.2,0.8051995034130257,0.8051995034130257
1,0.875000,0.038462,0.8787704517391128,0,0,1,0.5,0.8787704517391128,0.8787704517391128
1,0.947368,0.095238,0.999850708096056,0,0,0,1.0,0.999850708096056,0.999850708096056
1,1.133333,0.000000,0.9998665799312898,0,0,0,1.0,0.9998665799312898,0.9998665799312898
1,0.818182,0.166667,0.8578268041692826,0,0,2,0.0,0.8578268041692826,0.8578268041692826
0,1.076923,0.076923,0.8159745087335991,0,0,6,0.3333333333333333,0.8159745087335991,0.8159745087335991
0,0.928571,0.187500,0.9651686471068027,0,0,4,0.3333333333333333,0.9651686471068027,0.9651686471068027
0,1.214286,0.214286,0.855392937653125,0,0,12,0.07692307692307693,0.855392937653125,0.855392937653125
1,0.947368,0.050000,0.8980485302134396,0,0,3,0.625,0.8980485302134396,0.8980485302134396
0,1.214286,0.214286,0.8522318985257455,0,0,11,0.15384615384615385,0.8522318985257455,0.8522318985257455
0,0.687500,0.294118,0.8983707544688219,0,0,2,0.6666666666666666,0.8983707544688219,0.8983707544688219
1,1.000000,0.000000,0.8448317847114044,0,0,7,0.125,0.8448317847114044,0.8448317847114044
0,1.187500,0.250000,0.8659200397400677,0,0,1,0.0,0.8659200397400677,0.8659200397400677
0,1.076923,0.230769,0.7950601920118477,0,0,1,0.0,0.7950601920118477,0.7950601920118477
1,1.130435,0.125000,0.9922287335321528,0,0,5,0.2857142857142857,0.9922287335321528,0.9922287335321528
1,0.823529,0.222222,0.899003759894322,0,0,8,0.1111111111111111,0.899003759894322,0.899003759894322
0,1.076923,0.153846,0.7347544486098817,0,0,4,0.2,0.7347544486098817,0.7347544486098817
1,0.923077,0.037037,0.9604652597355942,0,0,3,0.5,0.9604652597355942,0.9604652597355942
1,1.166667,0.150000,0.9083480905664163,0,0,5,0.2857142857142857,0.9083480905664163,0.9083480905664163
1,1.250000,0.250000,0.8499452879201346,0,0,0,1.0,0.8499452879201346,0.8499452879201346
1,1.083333,0.083333,0.8362980463912612,0,0,0,1.0,0.8362980463912612,0.8362980463912612
0,0.636364,0.363636,0.9505556672807401,0,0,1,0.6666666666666666,0.9505556672807401,0.9505556672807401
1,0.722222,0.315789,0.9635803061557624,0,0,1,0.5,0.9635803061557624,0.9635803061557624
1,1.000000,0.000000,0.7802477081861042,0,0,2,0.0,0.7802477081861042,0.7802477081861042
1,0.954545,0.041667,0.9645279745954843,0,0,0,1.0,0.9645279745954843,0.9645279745954843
1,0.952381,0.047619,0.9842582293475104,0,0,4,0.3333333333333333,0.9842582293475104,0.9842582293475104
1,1.043478,0.043478,0.882972561630278,0,0,2,0.6,0.882972561630278,0.882972561630278
1,0.954545,0.040000,0.9505844851798722,0,0,6,0.4,0.9505844851798722,0.9505844851798722
0,1.428571,0.428571,0.9990784642001422,0,0,8,0.2,0.9990784642001422,0.9990784642001422
0,1.266667,0.266667,0.8656839011491693,0,0,13,0.07142857142857142,0.8656839011491693,0.8656839011491693
1,1.066667,0.062500,0.8318923027702315,0,0,0,1.0,0.8318923027702315,0.8318923027702315
0,1.133333,0.333333,0.8536065247691779,0,0,12,0.14285714285714285,0.8536065247691779,0.8536065247691779
1,1.294118,0.294118,0.9898178681125545,0,0,4,0.42857142857142855,0.9898178681125545,0.9898178681125545
0,0.809524,0.190476,0.898345182594882,0,0,9,0.1,0.898345182594882,0.898345182594882
1,0.928571,0.068966,0.990710397586678,0,0,0,1.0,0.990710397586678,0.990710397586678
1,1.000000,0.038462,0.9995517591429511,0,0,2,0.6,0.9995517591429511,0.9995517591429511
1,1.000000,0.000000,0.9601009174109111,0,0,5,0.2857142857142857,0.9601009174109111,0.9601009174109111
1,1.190476,0.217391,0.9290300425095368,0,0,1,0.5,0.9290300425095368,0.9290300425095368
0,1.157895,0.100000,0.8795978104553516,0,0,1,0.0,0.8795978104553516,0.8795978104553516
1,1.300000,0.300000,0.8291488993957054,0,0,1,0.0,0.8291488993957054,0.8291488993957054
1,1.105263,0.090909,0.9961168698241386,0,0,1,0.5,0.9961168698241386,0.9961168698241386
1,1.350000,0.400000,0.977901324387471,0,0,0,1.0,0.977901324387471,0.977901324387471
1,1.047619,0.238095,0.9411032347766966,0,0,0,1.0,0.9411032347766966,0.9411032347766966
1,0.956522,0.043478,0.9998952593371959,0,0,0,1.0,0.9998952593371959,0.9998952593371959
1,0.863636,0.173913,0.9999989098577496,0,0,0,1.0,0.9999989098577496,0.9999989098577496
0,1.125000,0.050000,0.9329725951071778,0,0,4,0.5,0.9329725951071778,0.9329725951071778
0,1.307692,0.333333,0.970785243252146,0,0,1,0.0,0.970785243252146,0.970785243252146
1,1.153846,0.153846,0.8690762668717786,0,0,4,0.0,0.8690762668717786,0.8690762668717786
1,0.800000,0.185185,0.9601774281954437,0,0,1,0.0,0.9601774281954437,0.9601774281954437
1,1.058824,0.117647,0.922087362814957,0,0,1,0.6666666666666666,0.922087362814957,0.922087362814957
1,1.157895,0.210526,0.9357622775881614,0,0,5,0.375,0.9357622775881614,0.9357622775881614
0,1.153846,0.230769,0.9118364471753166,0,0,2,0.0,0.9118364471753166,0.9118364471753166
1,1.300000,0.300000,0.8358719160763411,0,0,0,1.0,0.8358719160763411,0.8358719160763411
1,1.000000,0.000000,0.75347140650984,0,0,0,1.0,0.75347140650984,0.75347140650984
0,1.333333,0.176471,0.9970775549883966,0,0,0,1.0,0.9970775549883966,0.9970775549883966
1,1.000000,0.000000,0.8500859553457409,0,0,1,0.0,0.8500859553457409,0.8500859553457409
1,0.909091,0.043478,0.915050932731913,0,0,2,0.5,0.915050932731913,0.915050932731913
1,1.045455,0.045455,0.9613460958700906,0,0,0,1.0,0.9613460958700906,0.9613460958700906
0,1.153846,0.153846,0.8468841798088835,0,0,9,0.25,0.8468841798088835,0.8468841798088835
1,1.187500,0.117647,0.8898779925285533,0,0,2,0.6,0.8898779925285533,0.8898779925285533
0,1.000000,0.000000,0.6863023675504987,0,0,1,0.5,0.6863023675504987,0.6863023675504987
1,1.272727,0.363636,0.7967437865785629,0,0,4,0.3333333333333333,0.7967437865785629,0.7967437865785629
1,1.142857,0.190476,0.9796077217709079,0,0,2,0.5,0.9796077217709079,0.9796077217709079
1,1.055556,0.100000,0.7540324755519895,1,1,0,1.0,0.7540324755519895,0.7540324755519895
1,0.809524,0.166667,0.9998390102968643,0,0,0,1.0,0.9998390102968643,0.9998390102968643
0,0.913043,0.142857,0.9313054608794535,0,0,2,0.5,0.9313054608794535,0.9313054608794535
1,0.952381,0.047619,0.9534535530238236,0,0,2,0.6,0.9534535530238236,0.9534535530238236
1,1.285714,0.285714,0.8449267481754752,0,0,1,0.0,0.8449267481754752,0.8449267481754752
0,1.076923,0.153846,0.9967595523667757,0,0,0,1.0,0.9967595523667757,0.9967595523667757
1,0.681818,0.291667,0.7848244991114524,0,0,1,0.75,0.7848244991114524,0.7848244991114524
1,0.888889,0.055556,0.9473529762971205,0,0,2,0.6,0.9473529762971205,0.9473529762971205
1,0.809524,0.227273,0.9266341552166558,0,0,1,0.0,0.9266341552166558,0.9266341552166558
1,0.888889,0.157895,0.8411365988930088,0,0,0,1.0,0.8411365988930088,0.8411365988930088
1,0.750000,0.222222,0.9359807834279794,0,0,0,1.0,0.9359807834279794,0.9359807834279794
1,0.823529,0.176471,0.906213486206848,0,0,0,1.0,0.906213486206848,0.906213486206848
1,1.357143,0.428571,0.9244297155169046,0,0,6,0.25,0.9244297155169046,0.9244297155169046
0,1.222222,0.200000,0.9215344628428868,0,0,1,0.0,0.9215344628428868,0.9215344628428868
1,1.222222,0.333333,0.9974071282909243,0,0,1,0.75,0.9974071282909243,0.9974071282909243
1,0.700000,0.300000,0.9710535482826534,0,0,1,0.5,0.9710535482826534,0.9710535482826534
1,1.166667,0.166667,0.987785307162629,0,0,2,0.5,0.987785307162629,0.987785307162629
1,0.894737,0.100000,0.6679048798022758,0,0,1,0.5,0.6679048798022758,0.6679048798022758
0,1.071429,0.117647,0.8460121682885515,0,0,8,0.0,0.8460121682885515,0.8460121682885515
1,0.730769,0.333333,0.9985241489516749,0,0,1,0.8,0.9985241489516749,0.9985241489516749
1,1.190476,0.083333,0.9783424960255662,0,0,0,1.0,0.9783424960255662,0.9783424960255662
1,1.111111,0.111111,0.9166408279139833,0,0,0,1.0,0.9166408279139833,0.9166408279139833
1,0.909091,0.086957,0.9565463292039454,0,0,3,0.4,0.9565463292039454,0.9565463292039454
1,1.058824,0.105263,0.925048607799163,0,0,0,1.0,0.925048607799163,0.925048607799163
1,0.904762,0.045455,0.9565774493618359,0,0,3,0.4,0.9565774493618359,0.9565774493618359
1,1.043478,0.083333,0.9478150744881947,0,0,0,1.0,0.9478150744881947,0.9478150744881947
1,0.821429,0.172414,0.946436139920676,0,0,4,0.3333333333333333,0.946436139920676,0.946436139920676
0,0.933333,0.066667,0.9487127058350461,0,0,4,0.3333333333333333,0.9487127058350461,0.9487127058350461
1,1.133333,0.133333,0.8000977283807739,1,1,3,0.25,0.8000977283807739,0.8000977283807739
0,1.000000,0.200000,0.8848896260016788,0,0,7,0.125,0.8848896260016788,0.8848896260016788
1,0.916667,0.076923,0.999506188625968,0,0,1,0.5,0.999506188625968,0.999506188625968
1,0.800000,0.238095,0.9835256238349782,0,0,2,0.6666666666666666,0.9835256238349782,0.9835256238349782
1,1.125000,0.176471,0.9817363607577159,0,0,4,0.2,0.9817363607577159,0.9817363607577159
1,0.904762,0.125000,0.9581581394569889,0,0,2,0.3333333333333333,0.9581581394569889,0.9581581394569889
1,1.375000,0.352941,0.9101954153819738,0,0,3,0.5,0.9101954153819738,0.9101954153819738
1,0.900000,0.000000,0.8572968258551207,0,0,2,0.7142857142857143,0.8572968258551207,0.8572968258551207
1,1.040000,0.040000,0.8926948507187408,0,0,1,0.8571428571428571,0.8926948507187408,0.8926948507187408
0,0.636364,0.363636,0.6483630326331434,0,0,6,0.14285714285714285,0.6483630326331434,0.6483630326331434
1,0.913043,0.076923,0.9999999276939671,0,0,0,1.0,0.9999999276939671,0.9999999276939671
0,0.846154,0.076923,0.8887785175929102,0,0,2,0.6,0.8887785175929102,0.8887785175929102
1,0.809524,0.260870,0.835164678740604,0,0,1,0.5,0.835164678740604,0.835164678740604
0,1.000000,0.000000,0.634996073657129,0,0,4,0.0,0.634996073657129,0.634996073657129
1,1.083333,0.083333,0.8896208120563833,0,0,8,0.1111111111111111,0.8896208120563833,0.8896208120563833
1,1.062500,0.125000,0.9999807615832319,0,0,1,0.75,0.9999807615832319,0.9999807615832319
0,0.800000,0.200000,0.8450322579718816,0,0,0,1.0,0.8450322579718816,0.8450322579718816
1,1.000000,0.000000,0.9999999999999998,0,0,0,1.0,0.9999999999999998,0.9999999999999998
1,1.000000,0.043478,0.9706535258762837,0,0,3,0.4,0.9706535258762837,0.9706535258762837
1,1.062500,0.055556,0.9165688588113421,0,0,3,0.4,0.9165688588113421,0.9165688588113421
1,0.846154,0.153846,0.9487456382846116,0,0,0,1.0,0.9487456382846116,0.9487456382846116
1,1.071429,0.071429,0.9994911799245876,0,0,1,0.75,0.9994911799245876,0.9994911799245876
1,1.052632,0.047619,0.9512506181267771,1,1,1,0.6666666666666666,0.9512506181267771,0.9512506181267771
1,1.285714,0.285714,0.9058074285753835,0,0,0,1.0,0.9058074285753835,0.9058074285753835
1,1.210526,0.142857,0.9028557361963767,0,0,2,0.3333333333333333,0.9028557361963767,0.9028557361963767
1,1.250000,0.312500,0.9014706231951378,0,0,0,1.0,0.9014706231951378,0.9014706231951378
1,1.285714,0.227273,0.9795521588826355,0,0,2,0.6666666666666666,0.9795521588826355,0.9795521588826355
1,1.040000,0.000000,0.9628427919946916,0,0,1,0.0,0.9628427919946916,0.9628427919946916
1,1.100000,0.095238,0.8945435608125977,0,0,3,0.25,0.8945435608125977,0.8945435608125977
1,1.500000,0.555556,0.915659395520461,0,0,3,0.25,0.915659395520461,0.915659395520461
1,1.117647,0.210526,0.8482174572965264,0,0,0,1.0,0.8482174572965264,0.8482174572965264
0,0.750000,0.296296,0.9370677937691608,0,0,5,0.2857142857142857,0.9370677937691608,0.9370677937691608
1,1.416667,0.384615,0.9526432805719441,0,0,0,1.0,0.9526432805719441,0.9526432805719441
0,1.066667,0.133333,0.8682920192889715,0,0,9,0.1,0.8682920192889715,0.8682920192889715
1,1.086957,0.217391,0.8775902949868148,0,0,1,0.6666666666666666,0.8775902949868148,0.8775902949868148
0,0.937500,0.000000,0.9066149592992446,0,0,9,0.0,0.9066149592992446,0.9066149592992446
1,0.812500,0.187500,0.9866979027560108,0,0,4,0.2,0.9866979027560108,0.9866979027560108
1,0.947368,0.166667,0.9778371063463424,0,0,0,1.0,0.9778371063463424,0.9778371063463424
1,1.086957,0.083333,0.9784151865339824,0,0,1,0.75,0.9784151865339824,0.9784151865339824
1,1.357143,0.357143,0.8653190778057994,0,0,1,0.0,0.8653190778057994,0.8653190778057994
1,0.884615,0.200000,0.9180282055721225,0,0,0,1.0,0.9180282055721225,0.9180282055721225
1,1.043478,0.083333,0.9960924427367348,0,0,4,0.2,0.9960924427367348,0.9960924427367348
0,0.869565,0.086957,0.9384694123318987,0,0,4,0.42857142857142855,0.9384694123318987,0.9384694123318987
1,0.909091,0.130435,0.9993422049988799,0,0,3,0.7272727272727273,0.9993422049988799,0.9993422049988799
0,1.333333,0.333333,0.9183998752197385,0,0,7,0.0,0.9183998752197385,0.9183998752197385
1,1.142857,0.125000,0.9114238462946863,0,0,2,0.0,0.9114238462946863,0.9114238462946863
0,0.812500,0.235294,0.8634637946660285,0,0,1,0.0,0.8634637946660285,0.8634637946660285
1,0.944444,0.043478,0.8426028534551671,0,0,2,0.5,0.8426028534551671,0.8426028534551671
1,0.812500,0.222222,0.9460950209040867,0,0,1,0.0,0.9460950209040867,0.9460950209040867
1,1.052632,0.000000,0.9249242482971866,0,0,1,0.0,0.9249242482971866,0.9249242482971866
1,1.055556,0.105263,0.832357670019053,0,0,0,1.0,0.832357670019053,0.832357670019053
1,0.761905,0.280000,0.8588260766732086,0,0,0,1.0,0.8588260766732086,0.8588260766732086
0,0.888889,0.111111,0.8306576445858154,0,0,5,0.375,0.8306576445858154,0.8306576445858154
0,1.166667,0.190476,0.9226842331227363,0,0,0,1.0,0.9226842331227363,0.9226842331227363
1,1.041667,0.037037,0.9198571619721849,0,0,2,0.3333333333333333,0.9198571619721849,0.9198571619721849
1,0.666667,0.333333,0.7201107582935881,0,0,2,0.3333333333333333,0.7201107582935881,0.7201107582935881
0,0.875000,0.176471,0.7425513245849821,0,0,5,0.375,0.7425513245849821,0.7425513245849821
0,1.117647,0.411765,0.8978887546789749,0,0,4,0.3333333333333333,0.8978887546789749,0.8978887546789749
1,1.000000,0.043478,0.9935434987979972,0,0,2,0.0,0.9935434987979972,0.9935434987979972
1,0.833333,0.210526,0.9918467735319921,0,0,2,0.0,0.9918467735319921,0.9918467735319921
0,0.714286,0.285714,0.9967246043205029,0,0,1,0.75,0.9967246043205029,0.9967246043205029
1,0.842105,0.105263,0.6793153868467394,1,1,0,1.0,0.6793153868467394,0.6793153868467394
1,1.214286,0.285714,0.6954525180504391,0,0,3,0.25,0.6954525180504391,0.6954525180504391
0,0.684211,0.315789,0.7544707659519433,0,0,2,0.0,0.7544707659519433,0.7544707659519433
1,0.733333,0.352941,0.9270171605408338,0,0,4,0.2,0.9270171605408338,0.9270171605408338
1,1.272727,0.363636,0.957799722167104,0,0,0,1.0,0.957799722167104,0.957799722167104
1,1.045455,0.000000,0.9999853860009741,0,0,0,1.0,0.9999853860009741,0.9999853860009741
1,1.086957,0.080000,0.8295692171692668,0,0,5,0.5454545454545454,0.8295692171692668,0.8295692171692668
0,1.500000,0.500000,0.8904190285154212,0,0,2,0.0,0.8904190285154212,0.8904190285154212
1,1.384615,0.400000,0.8863052871891502,0,0,4,0.2,0.8863052871891502,0.8863052871891502
1,0.714286,0.266667,0.9915949811124222,0,0,0,1.0,0.9915949811124222,0.9915949811124222
1,0.846154,0.076923,0.7082606476109258,2,0,1,0.5,0.7082606476109258,0.7082606476109258
0,1.235294,0.352941,0.8242039737689271,0,0,14,0.0,0.8242039737689271,0.8242039737689271
0,0.807692,0.185185,0.8267098801375984,0,0,0,1.0,0.8267098801375984,0.8267098801375984
1,1.083333,0.166667,0.9270804392906952,0,0,0,1.0,0.9270804392906952,0.9270804392906952
1,1.000000,0.038462,0.953721294813586,0,0,1,0.6666666666666666,0.953721294813586,0.953721294813586
0,1.416667,0.416667,0.9768197967875428,0,0,4,0.2,0.9768197967875428,0.9768197967875428
1,0.733333,0.266667,0.7899686964331776,0,0,2,0.0,0.7899686964331776,0.7899686964331776
1,0.956522,0.000000,0.9414750128394922,0,0,2,0.5,0.9414750128394922,0.9414750128394922
1,1.133333,0.133333,0.9189175245781896,0,0,3,0.25,0.9189175245781896,0.9189175245781896
1,1.357143,0.428571,0.8013336771730435,0,0,1,0.0,0.8013336771730435,0.8013336771730435
0,0.941176,0.058824,0.7190121650313145,0,0,3,0.5,0.7190121650313145,0.7190121650313145
0,1.000000,0.000000,0.935014898891671,0,0,3,0.6666666666666666,0.935014898891671,0.935014898891671
1,0.687500,0.176471,0.9025264675723993,0,0,0,1.0,0.9025264675723993,0.9025264675723993
1,1.000000,0.055556,0.9124620812046008,0,0,4,0.2,0.9124620812046008,0.9124620812046008
1,0.958333,0.000000,0.9580874059317204,0,0,0,1.0,0.9580874059317204,0.9580874059317204
1,0.842105,0.181818,0.8562410358232521,0,0,2,0.3333333333333333,0.8562410358232521,0.8562410358232521
1,1.105263,0.100000,0.9110512177484401,0,0,3,0.4,0.9110512177484401,0.9110512177484401
1,1.111111,0.157895,0.9809621729106505,0,0,0,1.0,0.9809621729106505,0.9809621729106505
0,1.100000,0.047619,0.8337292906773072,0,0,7,0.2222222222222222,0.8337292906773072,0.8337292906773072
1,1.050000,0.100000,0.9694969972356214,0,0,4,0.3333333333333333,0.9694969972356214,0.9694969972356214
0,0.666667,0.333333,0.8415971258908389,0,0,1,0.0,0.8415971258908389,0.8415971258908389
1,0.850000,0.142857,0.8713204918267914,0,0,0,1.0,0.8713204918267914,0.8713204918267914
1,1.166667,0.277778,0.8646958986257771,0,0,1,0.8,0.8646958986257771,0.8646958986257771
1,1.130435,0.115385,0.8942459288808342,0,0,2,0.75,0.8942459288808342,0.8942459288808342
0,0.800000,0.227273,0.9368155255514173,0,0,6,0.25,0.9368155255514173,0.9368155255514173
1,0.809524,0.181818,0.9993265122692105,0,0,0,1.0,0.9993265122692105,0.9993265122692105
1,0.875000,0.125000,0.8490289073538482,0,0,3,0.25,0.8490289073538482,0.8490289073538482
1,1.142857,0.125000,0.960654049575046,0,0,0,1.0,0.960654049575046,0.960654049575046
1,0.785714,0.266667,0.740639372989564,0,0,0,1.0,0.740639372989564,0.740639372989564
1,1.000000,0.055556,0.962735165082702,0,0,1,0.6666666666666666,0.962735165082702,0.962735165082702
1,0.812500,0.235294,0.9399403248319084,0,0,0,1.0,0.9399403248319084,0.9399403248319084
1,1.176471,0.166667,0.8024394307898028,0,0,1,0.0,0.8024394307898028,0.8024394307898028
